"Name_submitted","refID_tax","source","link","lifeform","origin","group_renato","obs","uses","UTEndUseLookup","UTEndUseName","international","national","other","subsistence","internal_taxon_id"
"Copernicia prunifera",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"oleagenosa_and_cerifera","essential_oils",6,NA,"false","true",NA,"false","sp955"
"Copernicia prunifera",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"fibre","fibres",8,NA,"false","true",NA,"false","sp955"
"Mauritia flexuosa",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"fibre","fibres",8,NA,"false","true",NA,"false","sp2600"
"Mauritia flexuosa",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"palm","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp2600"
"Mauritia flexuosa",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"palm","Brazil",NA,"food","food",1,NA,"false","true",NA,"true","sp2600"
"Syagrus coronata",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp4554"
"Syagrus coronata",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"oleagenosa_and_cerifera","essential_oils",6,NA,"false","true",NA,"false","sp4554"
"Syagrus coronata",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"fibre","fibres",8,NA,"false","true",NA,"false","sp4554"
"Ceiba speciosa",NA,"wikipedia","https://en.wikipedia.org/wiki/Ceiba_speciosa","tree","south_american","cultivated","travesseiros","ornamental",13,NA,"false","false",NA,"false","sp654"
"Ceiba speciosa",NA,"wikipedia","https://en.wikipedia.org/wiki/Ceiba_speciosa","tree","south_american","cultivated","travesseiros","fibres",8,NA,"false","false",NA,"false","sp654"
"Ceiba speciosa",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp654"
"Ceiba speciosa",NA,"wikipedia","https://en.wikipedia.org/wiki/Ceiba_speciosa","tree","south_american","cultivated","travesseiros","essential_oils",6,NA,"false","false",NA,"false","sp654"
"Ceiba speciosa",NA,"wikipedia","https://en.wikipedia.org/wiki/Ceiba_speciosa","tree","south_american","cultivated","travesseiros","medicinal",3,NA,"false","false",NA,"true","sp654"
"Andira inermis",NA,"Agroforestree database: This database It is intended to help field workers and researchers in selecting appropriate species for agroforestry systems and technologies. This project has been funded by the British Department for International Development (DFID, the European Union and the World Agroforestry Centre (ICRAF).","http://old.worldagroforestry.org/treedb","tree","native from Brazil",NA,"Ornamental: Planted in parks and yards, Andira inermis is a very attractive tree with a dense, spreading crown, showy pink flowers and bright colored leaves. | Shade or shelter: It is used as a shade tree in coffee plantations because it has a spreading crown and responds well to pruning. It has also been suggested as a windbreak in Malaysia due to its low branching. | Nitrogen fixing: The tree is nitrogen fixing. | Poison: Bark and seeds are reported to be poisonous. A. inermis is a tree traditionally providing insecticide and piscicide. | Medicine: The bark is used as a vermifuge, seeds are purgative and have narcotic properties. A leaf decoction is used for washing in Africa. | Timber: The wood is very hard, heavy (0.77g/cm?), and very resistant to attack by fungi and termites. Andira inermis lumber has been used for bridges, railroad tracks and waterfront docks and also to make poles, furniture, billiard-cues, umbrella handles and boats. | Prunings from shade trees in coffee plantations are used as firewood. | In Africa, a decoction of the leaves is used as beverage and the fruits are eaten | Fodder: Preliminary studies at the University of El Salvador have shown that the foliage is edible and palatable for ruminants.","poison",4,NA,"true","false",NA,"false","sp169"
"Andira inermis",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp169"
"Andira inermis",NA,"Agroforestree database: This database It is intended to help field workers and researchers in selecting appropriate species for agroforestry systems and technologies. This project has been funded by the British Department for International Development (DFID, the European Union and the World Agroforestry Centre (ICRAF).","http://old.worldagroforestry.org/treedb","tree","native from Brazil",NA,"Ornamental: Planted in parks and yards, Andira inermis is a very attractive tree with a dense, spreading crown, showy pink flowers and bright colored leaves. | Shade or shelter: It is used as a shade tree in coffee plantations because it has a spreading crown and responds well to pruning. It has also been suggested as a windbreak in Malaysia due to its low branching. | Nitrogen fixing: The tree is nitrogen fixing. | Poison: Bark and seeds are reported to be poisonous. A. inermis is a tree traditionally providing insecticide and piscicide. | Medicine: The bark is used as a vermifuge, seeds are purgative and have narcotic properties. A leaf decoction is used for washing in Africa. | Timber: The wood is very hard, heavy (0.77g/cm?), and very resistant to attack by fungi and termites. Andira inermis lumber has been used for bridges, railroad tracks and waterfront docks and also to make poles, furniture, billiard-cues, umbrella handles and boats. | Prunings from shade trees in coffee plantations are used as firewood. | In Africa, a decoction of the leaves is used as beverage and the fruits are eaten | Fodder: Preliminary studies at the University of El Salvador have shown that the foliage is edible and palatable for ruminants.","timber",9,NA,"true","false",NA,"false","sp169"
