familia,nome cient­fico,autor,categoria,crit?rio,avaliador,revisor,justificativa,data da avaliacao,link,bioma
ASTERACEAE,Stomatanthes dictyophyllus,(DC.) R.M.King & H.Rob.,LC,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie com distribui‡Æo ampla nos Estados de MG, SP, GO, DF e MT. Nitidamente existe uma falta de esfor?o de coleta no Estado do MT, em vista da lacuna apresentada at? SP e DF. Tem ocorr?ncia em unidade de conserva‡Æo (SNUC).",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stomatanthes%20dictyophyllus,Cerrado|AtlanticForest
ASTERACEAE,Stomatanthes loefgrenii,(B.L.Rob.) H.Rob.,CR,B2ab(iii),Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"A esp‚cie ? conhecida somente pelo hol½tipo, tendo sido coletada hÿ 100 anos. Sua ÿrea de ocorr?ncia sofre com ocupa‡Æo irregular, agropecuÿria e plantio de eucalipto, que causam a redu‡Æo e fragmenta‡Æo da vegeta‡Æo remanescente. Essas atividades resultaram no decl¡nio continuado de EOO, AOO e qualidade do habitat. A esp‚cie apresenta AOO de 4 Kmì e uma situa‡Æo de amea?a.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stomatanthes%20loefgrenii,Cerrado
ASTERACEAE,Strophopappus bicolor,DC.,EN,"B2ab(i,ii,iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"Suspeita-se do baixo esfor?o de coleta para a esp‚cie. A esp‚cie apresenta AOO menor que 500 Kmì e cinco situa?„es de amea?a. A ÿrea de ocorr?ncia estÿ sob influ?ncia de extra‡Æo mineral, agropecuÿria e inc?ndios, causando decl¡nio continuado em EOO, AOO, qualidade do habitat e nœmero de indiv¡duos maduros.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Strophopappus%20bicolor,Cerrado
ASTERACEAE,Strophopappus ferrugineus,(Baker) R.Esteves,EN,"B2ab(i,ii,iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com AOO de 16 kmì e sujeita a menos de cinco situa?„es de amea?a. Suspeita-se do baixo esfor?o de coleta entre os pontos conhecidos, por?m, nas ÿreas de ocorr?ncia da esp‚cie s’o frequentes as a?„es de extra‡Æo mineral e perda de habitat por inc?ndios, tendo como consequ?ncia o decl¡nio continuado em EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Strophopappus%20ferrugineus,Cerrado
ASTERACEAE,Stylotrichium corymbosum,(DC.) Mattf.,EN,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie de ocorr?ncia restrita (EOO=1.276,64 kmì, AOO=28 kmì) e sujeita a menos de cinco situa?„es de amea?a. Ocorre em unidade de conserva‡Æo (SNUC), por?m, em locais desprotegidos sob influ?ncia de atividades agropecuÿrias e inc?ndios, hÿ um decl¡nio continuado da EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros.",4/27/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stylotrichium%20corymbosum,Caatinga|Cerrado
ASTERACEAE,Stylotrichium edmundoi,G.M.Barroso,EN,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"A esp‚cie tem coletas recentes, por?m com EOO de 2.347,93 kmì, AOO de 20 Kmì, estando sujeita a menos de cinco situa?„es de amea?a. Parte da ÿrea de ocorr?ncia da esp‚cie encontra-se dentro de unidade de conserva‡Æo (SNUC), por?m aquelas n’o protegidas sofrem com atividades agropecuÿrias e inc?ndios, que causam o decl¡nio continuado da EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stylotrichium%20edmundoi,Cerrado|Caatinga
ASTERACEAE,Stylotrichium glomeratum,Bautista et al.,CR,"B1ab(iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com registros em um œnico munic¡pio (EOO < 100 kmì) e sujeita a uma situa‡Æo de amea?a. Apesar de algumas poucas coletas recentes, a ÿrea de ocorr?ncia da esp‚cie sofre com atividades agropecuÿrias e inc?ndios, que causam o decl¡nio continuado da EOO, AOO, qualidade do habitat e nœmero do nœmero de indiv¡duos maduros.",4/18/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stylotrichium%20glomeratum,Caatinga
ASTERACEAE,Stylotrichium sucrei,R.M.King & H.Rob.,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com EOO de 2.052,71 kmì, AOO de 16 kmì e sujeita a duas situa?„es de amea?a. Apesar de ter coletas recentes, ocorre em locais atingidos por atividades agropecuÿrias e inc?ndios, que causam o decl¡nio continuado da EOO, AOO e qualidade do habitat.",4/27/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stylotrichium%20sucrei,Cerrado
ASTERACEAE,Symphyopappus casarettoi,B.L.Rob.,LC,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie com EOO>20.000 kmì, bem representada na regi’o Sul, com um registro no Estado de SP. Ocorre em unidades de conserva‡Æo (SNUC).",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Symphyopappus%20casarettoi,AtlanticForest
ASTERACEAE,Symphyopappus lymansmithii,B.L.Rob.,NT,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie com coletas recentes e registros em unidades de conserva‡Æo (SNUC). Distribui‡Æo esparsa na regi’o Sul e no Estado de S’o Paulo. A esp‚cie, apesar de protegida em algumas localidades, tamb‚m ocorre em ÿreas afetadas por esp‚cies invasoras ex½ticas e atividades agropecuÿrias e silviculturais, podendo colocÿ-la em risco no futuro.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Symphyopappus%20lymansmithii,AtlanticForest
ASTERACEAE,Symphyopappus uncinatus,H.Rob.,EN,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com EOO de 779,42 kmì, AOO de 12 kmì e sujeita a menos de cinco situa?„es de amea?a. Ocorre em ÿreas sujeitas a inc?ndios, minera‡Æo e atividades agropecuÿrias, que causam o decl¡nio continuado da EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros. N’o tem registros de coletas em unidade de conserva‡Æo (SNUC).",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Symphyopappus%20uncinatus,Cerrado|Caatinga
ASTERACEAE,Trichocline catharinensis,Cabrera,LC,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie com larga distribui‡Æo na regi’o Sul, com ocorr?ncia em unidade de conserva‡Æo (SNUC).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichocline%20catharinensis,AtlanticForest|Pampa (Campos Sulinos)
ASTERACEAE,Trichocline linearifolia,Malme,VU,"B1ab(i,ii,iii)+2ab(i,ii,iii)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com EOO de 14.442,01 Kmì e sujeita a 10 situa?„es de amea?a. Apesar da ÿrea de ocorr?ncia da esp‚cie sofrer a influ?ncia de esp‚cies invasoras, o impacto por conta de turismo e as obras para instala‡Æo de linhas de energia, que causam o decl¡nio continuado da EOO, AOO e qualidade do habitat, nota-se, tamb‚m, a falta de esfor?o de coleta entre os pontos de registros apresentados.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichocline%20linearifolia,AtlanticForest
ASTERACEAE,Trichocline macrocephala,Less.,LC,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie amplamente distribu¡da na regi’o Sul, com ocorr?ncia no Sudeste. Segundo autores, a esp‚cie forma densos e extensos agrupamentos.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichocline%20macrocephala,AtlanticForest
ASTERACEAE,Trichocline maxima,Less.,DD,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,esp‚cie sem dados para avalia‡Æo.,04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichocline%20maxima,Pampa (Campos Sulinos)
ASTERACEAE,Trichogonia hirtiflora,(DC.) Sch.Bip. ex Baker,NT,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"Ocorre somente em Minas Gerais em registros esparsos, por?m com EOO>20.000 kmì, em diversas unidades de conserva‡Æo (SNUC). Os campos rupestres vem sofrendo com retirada de madeira para produ‡Æo de carv’o, minera‡Æo, inc?ndios e cultivos agr¡colas, colocando a esp‚cie, mesmo protegida, em situa‡Æo de vulnerabilidade.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichogonia%20hirtiflora,Cerrado
ASTERACEAE,Trichogonia menthifolia,Gardner,DD,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"Conforme informa?„es da etiqueta de coleta dos dois œnicos registros, os esp?cimes crescem em ÿreas pertubadas por cultivos, apesar de estarem em unidade de conserva‡Æo (SNUC), que levam ao decl¡nio continuado de EOO, AOO e nœmero de indiv¡duos maduros. Os registros foram realizados hÿ 30 anos, com EOO",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichogonia%20menthifolia,Cerrado
ASTERACEAE,Trixis glaziovii,Baker,VU,"B2ab(i,ii)",Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie com ocorr?ncia em unidades de conserva‡Æo, por?m com AOO menor que 2.000 Kmì. Com distribui‡Æo no sul e sudeste do Brasil, tem registros esparsados, e suspeita-se de baixo esfor?o de coleta. Estÿ sujeita a menos de 10 situa?„es de amea?a, com epis½dios de inc?ndios em ÿreas altas, que provocam o decl¡nio continuado em EOO e AOO.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trixis%20glaziovii,AtlanticForest
ASTERACEAE,Trixis pallida,Less.,CR,"B2ab(i,ii,iii)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"O œnico registro de coleta conhecido tem 70 anos. A esp‚cie tem AOO de 4 kmì e estÿ sujeita a uma situa‡Æo de amea?a. Al?m da proximidade com ÿreas urbanas, a localiza‡Æo de ocorr?ncia da esp‚cie sofre com atividades agrosilviculturais e expans’o de pastagens, que causam o decl¡nio continuado da EOO, AOO, qualidade de habitat e do nœmero de indiv¡duos maduros.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trixis%20pallida,Pampa (Campos Sulinos)
ASTERACEAE,Trixis pruskii,D.J.N.Hind,NT,,Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com ocorr?ncia em unidades de conserva‡Æo (SNUC), mas ao redor dessas ÿreas as atividades agriculturais, extra‡Æo de madeira para lenha e queimadas provocam desmatamento, ocasionando decl¡nio continuado em EOO, AOO, extens’o e qualidade do habitar, e nœmero de indiv¡duos maduros. Se medidas n’o forem tomadas para neutralizar as amea?as incidentes a esp‚cie pode em um futuro pr½ximo se tornar amea?ada de extin‡Æo.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trixis%20pruskii,Cerrado|Caatinga
ASTERACEAE,Trixis thyrsoidea,Dus?n ex Malme,NT,,Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"Com distribui‡Æo nos Estados do PR e SC, a esp‚cie apresenta EOO>20.000 kmì. As ÿreas de ocorr?ncia da esp‚cie apresentam processo de degrada‡Æo por atividades de agricultura, ocupa‡Æo desordenada e extra‡Æo mineral, contribuindo para decl¡nio continuado em EOO, AOO, extens’o e qualidade do habitat e nœmero de indiv¡duos maduros. Medidas precisam ser tomadas para minimizar as amea?as incidentes.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trixis%20thyrsoidea,AtlanticForest
ASTERACEAE,Verbesina floribunda,Gardner,NT,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie com distribui‡Æo esparsa na regi’o Sudeste e nos Estados da BA e DF, em vÿrias forma?„es vegetais, incluindo unidades de conserva‡Æo (SNUC). EOO>20.000 kmì e mais de 10 situa?„es de amea?a.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Verbesina%20floribunda,Cerrado|AtlanticForest
ASTERACEAE,Verbesina polyanthes,Toledo,DD,,Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,esp‚cie com EOO,05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Verbesina%20polyanthes,AtlanticForest|Cerrado
ASTERACEAE,Verbesina pseudoclaussenii,D.J.N.Hind,CR,"B2ab(i,ii,iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com AOO de 4 kmì e sujeita a uma situa‡Æo de amea?a. A regi’o de Serra Negra vem sofrendo intensa press’o causada pelo turismo ecol½gico ou de aventura.  bastante explorada para a prÿtica de esportes radicais, que atraem um grande contingente de turistas ? ÿrea, inclusive com a extra‡Æo predat½ria de orqu¡deas e brom?lias, o que causa o decl¡nio continuado em EOO, AOO, qualidade do habitat e nœmero de indiv¡duos maduros. Hÿ somente um œnico registro para a esp‚cie.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Verbesina%20pseudoclaussenii,Caatinga|Cerrado
ASTERACEAE,Vernonanthura fagifolia,(Gardner) H.Rob.,VU,B2ab(iii),Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com AOO menor que 2.000 kmì e sujeita a cerca de 10 situa?„es de amea?a. As ÿreas de ocorr?ncia da esp‚cie, mesmo aquelas em grandes altitudes, sofrem com queimadas, extrativismo e ocupa‡Æo irregular e agropecuÿria, que resultam em decl¡nio continuado da EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros.",05/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Vernonanthura%20fagifolia,Cerrado
ASTERACEAE,Vernonanthura mucronulata,(Less.) H.Rob.,LC,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"esp‚cie com distribui‡Æo ampla nas regi„es Sul, Sudeste, Centro-Oeste e Nordeste, com ocorr?ncia em unidades de conserva‡Æo (SNUC).",05/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Vernonanthura%20mucronulata,Cerrado
ASTERACEAE,Viguiera aspiliodies,Baker,DD,,Tainan Messina,Miguel d'Avila de Moraes,"Por falta de dados consistentes sobre a distribui‡Æo geogrÿfica da esp‚cie, n’o foi poss¡vel conduzir a avalia‡Æo de risco da esp‚cie.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20aspiliodies,Cerrado
ASTERACEAE,Viguiera bracteata,Gardner,LC,,Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie ? amplamente distribu¡da, n’o apresenta uso ou amea?a pontual.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20bracteata,Cerrado
ASTERACEAE,Viguiera corumbensis,Malme,EN,B1ab(iii),Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie ? endˆmica do Estado do Mato Grosso do Sul e restrita a uma EOO de 1.041,36 kmì. Foram identificadas tr?s situa?„es de amea?a para V. corumbensis, que sofre com o decl¡nio da qualidade do habitat por conta da atividade mineradora presente no seu local de ocorr?ncia. Recomendam-se estudos populacionais e monitoramento.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20corumbensis,Pantanal|Cerrado
ASTERACEAE,Viguiera filifolia,Sch.Bip. ex Baker,EN,"B1ab(i,ii,iii)",Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie tem EOO com 3.250,27 kmì e sujeita a menos de cinco situa?„es de amea?a, considerando o fogo como amea?a principal a sua sobreviv?ncia. Viguiera filifolia ? endˆmica do Cerrado e Campos Rupestres e, apesar de ser encontrada tamb‚m em unidades de conserva‡Æo (SNUC), as regi„es de ocorr?ncia da esp‚cie sofrem com inc?ndios nas ?pocas de seca. Portanto, sup„e-se que a esp‚cie esteja sofrendo decl¡nio constante da EOO, AOO e qualidade do habitat.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20filifolia,Pantanal
ASTERACEAE,Viguiera hispida,Baker,VU,D2,Tainan Messina,Miguel d'Avila de Moraes,"Apesar da ampla distribui‡Æo, a esp‚cie tem menos de cinco situa?„es de amea?a, considerando a degrada‡Æo intensa da regi’o de ocorr?ncia da esp‚cie, tanto pelas queimadas quanto pela urbaniza‡Æo da regi’o. Recomenda-se estudos populacionais e monitoramento da esp‚cie, a fim de verificar se n’o hÿ um risco de extin‡Æo mais alto.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20hispida,Cerrado
ASTERACEAE,Viguiera linearifolia,Chodat & Hassl.,CR,"B2ab(ii,iii)",Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie ? endˆmica do Estado do Mato Grosso do Sul, com AOO bastante restrito (4 Kmì) e ocorre em fragmentos cercados por ÿreas agr¡colas e pastoris. Suspeita-se do decl¡nio constante da qualidade do habitat e da AOO. Recomendam-se estudos populacionais para  a esp‚cie.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20linearifolia,Cerrado
ASTERACEAE,Viguiera paranensis,(Malme) Santos,CR,"B2ab(ii,iii)",Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie ? endˆmica do Estado do Paranÿ, com AOO bem restrito (4 Kmì) e ocorre em fragmentos cercados por ÿreas agr¡colas e pastoris. Suspeita-se do decl¡nio constante da qualidade do habitat e da AOO. Recomendam-se estudos populacionais para  a esp‚cie.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20paranensis,Cerrado
ASTERACEAE,Viguiera vernonioides,Baker,EN,"B1ab(i,ii,iii,iv)",Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie tem EOO de 2.280,55 kmì e estÿ sujeita a menos de cinco situa?„es de amea?a. Suspeita-se do decl¡nio  da EOO, AOO, subpopula?„es e qualidade do habitat , uma vez que as coletas recentes s½ encontraram subpopula?„es pequenas e em beira de estrada.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Viguiera%20vernonioides,Cerrado
ASTERACEAE,Vittetia bishopii,R.M.King & H.Rob.,DD,,Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"A coleta mais recente data de mais de 30 anos e visualizando o mapa de distribui‡Æo nota-se, claramente, falta de esfor?o de coleta entre os pontos conhecidos (de MG ao PR) para melhorar a qualidade dos dados sobre a esp‚cie. Tem distribui‡Æo em unidade de conserva‡Æo (SNUC).",4/27/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Vittetia%20bishopii,Cerrado
ASTERACEAE,Wedelia macedoi,H.Rob.,CR,B2ab(iii),Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com AOO de 4 kmì  e sujeita a uma situa‡Æo de amea?a, tem um œnico registro feito hÿ 50 anos. Mesmo ocorrendo em unidade de conserva‡Æo (SNUC), a ÿrea sofre com desmatamento e queimadas, causando o decl¡nio continuado da EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Wedelia%20macedoi,Cerrado
ASTERACEAE,Wedelia puberula,DC.,LC,,Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"A esp‚cie tem distribui‡Æo nos Estados de GO, DF e MG, com registros esparsados e numerosos.  encontrada em unidades de conserva‡Æo (SNUC) com coletas relativamente recentes.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Wedelia%20puberula,Cerrado
ASTERACEAE,Wunderlichia azulensis,Maguire & G.M.Barroso,EN,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Marcus Alberto Nadruz Coelho,Miguel d'Avila de Moraes,"Com distribui‡Æo somente nos Estados de Minas Gerais e Espirito Santo, a esp‚cie apresenta EOO de 4.683,38 Kmì, AOO de 32 Kmì, e estÿ sujeita a cinco situa?„es de amea?a. Ocorre em unidade de conserva‡Æo (SNUC), por?m, nos dois Estados, a vegeta‡Æo vem sendo suprimida pela explora‡Æo de madeira, desmatamento para pecuÿria, agricultura e extra‡Æo ilegal de vegetais e minerais, que causam o decl¡nio continuado da EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Wunderlichia%20azulensis,Cerrado
ASTERACEAE,Wunderlichia cruelsiana,Taub.,EN,"B2ab(i,ii,iii)",Miguel d'Avila de Moraes,,"esp‚cie com AOO de 16 kmì e estÿ sujeita a cinco situa?„es de amea?a.  encontrada em unidades de conserva‡Æo (SNUC), com distribui‡Æo nos Estados de Goiÿs e Bahia. As localidades de ocorr?ncia da esp‚cie sofrem com queimadas e ocupa‡Æo irregular, que causam o decl¡nio cont¡nuo em EOO, AOO e qualidade do habitat.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Wunderlichia%20cruelsiana,Cerrado
ASTERACEAE,Wunderlichia senaeii,Glaz. ex Maguire & G.M.Barroso,EN,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Miguel d'Avila de Moraes,Miguel d'Avila de Moraes,"esp‚cie com EOO de 2.568,73 kmì, AOO de 24 kmì e sujeita a duas situa?„es de amea?a, considerando a presen?a e aus?ncia em unidades de conserva‡Æo (SNUC). A Cadeia do Espinha?o tem ÿreas relativamente conservadas, por?m, aquelas mais pr½ximas dos centros urbanos sofrem com ocupa‡Æo irregular, queimadas e pecuÿria, que tem como consequ?ncia o decl¡nio continuado da EOO, AOO, qualidade do habitat e do nœmero de indiv¡duos maduros.",05/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Wunderlichia%20senaeii,Cerrado
